Date and Time (UTC),Receiver,Description,Data,Units
2021-11-18 10:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 10:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-18 10:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-18 10:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-18 10:00:00,VR2AR-549340,Average noise,222.9,mV
2021-11-18 11:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 11:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-18 11:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-18 11:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-18 11:00:00,VR2AR-549340,Average noise,238.1,mV
2021-11-18 12:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 12:00:00,VR2AR-549340,Tilt angle,3,°
2021-11-18 12:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-18 12:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-18 12:00:00,VR2AR-549340,Average noise,231.5,mV
2021-11-18 13:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 13:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 13:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 13:00:00,VR2AR-549340,Tilt angle,3,°
2021-11-18 13:00:00,VR2AR-549340,Seawater depth,9,m
2021-11-18 13:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-18 13:00:00,VR2AR-549340,Average noise,248.0,mV
2021-11-18 14:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 14:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 14:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 14:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-18 14:00:00,VR2AR-549340,Seawater depth,9,m
2021-11-18 14:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-18 14:00:00,VR2AR-549340,Average noise,233.9,mV
2021-11-18 15:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 15:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 15:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 15:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-18 15:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-18 15:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-18 15:00:00,VR2AR-549340,Average noise,235.0,mV
2021-11-18 16:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 16:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 16:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 16:00:00,VR2AR-549340,Tilt angle,13,°
2021-11-18 16:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-18 16:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-18 16:00:00,VR2AR-549340,Average noise,228.5,mV
2021-11-18 17:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 17:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 17:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 17:00:00,VR2AR-549340,Tilt angle,15,°
2021-11-18 17:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-18 17:00:00,VR2AR-549340,Temperature,10.4,°C
2021-11-18 17:00:00,VR2AR-549340,Average noise,214.4,mV
2021-11-18 18:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 18:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 18:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 18:00:00,VR2AR-549340,Tilt angle,20,°
2021-11-18 18:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-18 18:00:00,VR2AR-549340,Temperature,10.2,°C
2021-11-18 18:00:00,VR2AR-549340,Average noise,204.5,mV
2021-11-18 19:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 19:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 19:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 19:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-18 19:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-18 19:00:00,VR2AR-549340,Temperature,10.2,°C
2021-11-18 19:00:00,VR2AR-549340,Average noise,216.4,mV
2021-11-18 20:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 20:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 20:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 20:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-18 20:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-18 20:00:00,VR2AR-549340,Temperature,10.2,°C
2021-11-18 20:00:00,VR2AR-549340,Average noise,215.2,mV
2021-11-18 21:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 21:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 21:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 21:00:00,VR2AR-549340,Tilt angle,10,°
2021-11-18 21:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-18 21:00:00,VR2AR-549340,Temperature,10.4,°C
2021-11-18 21:00:00,VR2AR-549340,Average noise,212.0,mV
2021-11-18 22:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 22:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 22:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 22:00:00,VR2AR-549340,Tilt angle,3,°
2021-11-18 22:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-18 22:00:00,VR2AR-549340,Temperature,10.5,°C
2021-11-18 22:00:00,VR2AR-549340,Average noise,214.2,mV
2021-11-18 23:00:00,VR2AR-549340,Battery,3.5,V
2021-11-18 23:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-18 23:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-18 23:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-18 23:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-18 23:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-18 23:00:00,VR2AR-549340,Average noise,217.8,mV
2021-11-19 00:00:00,VR2AR-549340,Memory Capacity,0.4,%
2021-11-19 00:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 00:00:00,VR2AR-549340,Pings on 69 kHz,0,
2021-11-19 00:00:00,VR2AR-549340,Syncs on 69 kHz,0,
2021-11-19 00:00:00,VR2AR-549340,Rejects on 69 kHz,0,
2021-11-19 00:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 00:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 00:00:00,VR2AR-549340,Motor battery voltage,3.8,V
2021-11-19 00:00:00,VR2AR-549340,Tilt angle,0,°
2021-11-19 00:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 00:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-19 00:00:00,VR2AR-549340,Average noise,227.2,mV
2021-11-19 01:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 01:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 01:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 01:00:00,VR2AR-549340,Tilt angle,2,°
2021-11-19 01:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 01:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-19 01:00:00,VR2AR-549340,Average noise,228.0,mV
2021-11-19 02:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 02:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 02:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 02:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-19 02:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 02:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-19 02:00:00,VR2AR-549340,Average noise,242.6,mV
2021-11-19 03:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 03:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 03:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 03:00:00,VR2AR-549340,Tilt angle,13,°
2021-11-19 03:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 03:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-19 03:00:00,VR2AR-549340,Average noise,245.6,mV
2021-11-19 04:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 04:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 04:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 04:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-19 04:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 04:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-19 04:00:00,VR2AR-549340,Average noise,227.5,mV
2021-11-19 05:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 05:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 05:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 05:00:00,VR2AR-549340,Tilt angle,18,°
2021-11-19 05:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 05:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 05:00:00,VR2AR-549340,Average noise,219.4,mV
2021-11-19 06:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 06:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 06:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 06:00:00,VR2AR-549340,Tilt angle,13,°
2021-11-19 06:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 06:00:00,VR2AR-549340,Temperature,10.5,°C
2021-11-19 06:00:00,VR2AR-549340,Average noise,217.1,mV
2021-11-19 07:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 07:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 07:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 07:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-19 07:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 07:00:00,VR2AR-549340,Temperature,10.5,°C
2021-11-19 07:00:00,VR2AR-549340,Average noise,209.1,mV
2021-11-19 08:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 08:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 08:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-19 08:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 08:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 08:00:00,VR2AR-549340,Average noise,222.4,mV
2021-11-19 09:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 09:00:00,VR2AR-549340,Tilt angle,5,°
2021-11-19 09:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 09:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 09:00:00,VR2AR-549340,Average noise,211.0,mV
2021-11-19 10:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 10:00:00,VR2AR-549340,Tilt angle,5,°
2021-11-19 10:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 10:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 10:00:00,VR2AR-549340,Average noise,192.0,mV
2021-11-19 11:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 11:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-19 11:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 11:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 11:00:00,VR2AR-549340,Average noise,179.4,mV
2021-11-19 12:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 12:00:00,VR2AR-549340,Tilt angle,11,°
2021-11-19 12:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 12:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-19 12:00:00,VR2AR-549340,Average noise,239.5,mV
2021-11-19 13:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 13:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 13:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 13:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-19 13:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 13:00:00,VR2AR-549340,Temperature,10.9,°C
2021-11-19 13:00:00,VR2AR-549340,Average noise,247.9,mV
2021-11-19 14:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 14:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 14:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 14:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-19 14:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 14:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-19 14:00:00,VR2AR-549340,Average noise,233.7,mV
2021-11-19 15:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 15:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 15:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 15:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-19 15:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-19 15:00:00,VR2AR-549340,Temperature,11.1,°C
2021-11-19 15:00:00,VR2AR-549340,Average noise,256.6,mV
2021-11-19 16:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 16:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 16:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 16:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-19 16:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 16:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-19 16:00:00,VR2AR-549340,Average noise,237.0,mV
2021-11-19 17:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 17:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 17:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 17:00:00,VR2AR-549340,Tilt angle,9,°
2021-11-19 17:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 17:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-19 17:00:00,VR2AR-549340,Average noise,220.4,mV
2021-11-19 18:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 18:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 18:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 18:00:00,VR2AR-549340,Tilt angle,23,°
2021-11-19 18:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 18:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-19 18:00:00,VR2AR-549340,Average noise,235.2,mV
2021-11-19 19:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 19:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 19:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 19:00:00,VR2AR-549340,Tilt angle,13,°
2021-11-19 19:00:00,VR2AR-549340,Seawater depth,5,m
2021-11-19 19:00:00,VR2AR-549340,Temperature,10.4,°C
2021-11-19 19:00:00,VR2AR-549340,Average noise,223.8,mV
2021-11-19 20:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 20:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 20:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 20:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-19 20:00:00,VR2AR-549340,Seawater depth,5,m
2021-11-19 20:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-19 20:00:00,VR2AR-549340,Average noise,216.1,mV
2021-11-19 21:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 21:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 21:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 21:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-19 21:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 21:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-19 21:00:00,VR2AR-549340,Average noise,223.9,mV
2021-11-19 22:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 22:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 22:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 22:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-19 22:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-19 22:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-19 22:00:00,VR2AR-549340,Average noise,217.9,mV
2021-11-19 23:00:00,VR2AR-549340,Battery,3.5,V
2021-11-19 23:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-19 23:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-19 23:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-19 23:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-19 23:00:00,VR2AR-549340,Temperature,11.3,°C
2021-11-19 23:00:00,VR2AR-549340,Average noise,201.7,mV
2021-11-20 00:00:00,VR2AR-549340,Memory Capacity,0.4,%
2021-11-20 00:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 00:00:00,VR2AR-549340,Pings on 69 kHz,0,
2021-11-20 00:00:00,VR2AR-549340,Syncs on 69 kHz,0,
2021-11-20 00:00:00,VR2AR-549340,Rejects on 69 kHz,0,
2021-11-20 00:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 00:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 00:00:00,VR2AR-549340,Motor battery voltage,3.8,V
2021-11-20 00:00:00,VR2AR-549340,Tilt angle,10,°
2021-11-20 00:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-20 00:00:00,VR2AR-549340,Temperature,11.2,°C
2021-11-20 00:00:00,VR2AR-549340,Average noise,227.3,mV
2021-11-20 01:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 01:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 01:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 01:00:00,VR2AR-549340,Tilt angle,12,°
2021-11-20 01:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 01:00:00,VR2AR-549340,Temperature,11.2,°C
2021-11-20 01:00:00,VR2AR-549340,Average noise,251.6,mV
2021-11-20 02:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 02:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 02:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 02:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-20 02:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 02:00:00,VR2AR-549340,Temperature,11.1,°C
2021-11-20 02:00:00,VR2AR-549340,Average noise,239.1,mV
2021-11-20 03:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 03:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 03:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 03:00:00,VR2AR-549340,Tilt angle,4,°
2021-11-20 03:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 03:00:00,VR2AR-549340,Temperature,11.1,°C
2021-11-20 03:00:00,VR2AR-549340,Average noise,243.2,mV
2021-11-20 04:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 04:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 04:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 04:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-20 04:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 04:00:00,VR2AR-549340,Temperature,11.1,°C
2021-11-20 04:00:00,VR2AR-549340,Average noise,250.4,mV
2021-11-20 05:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 05:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 05:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 05:00:00,VR2AR-549340,Tilt angle,14,°
2021-11-20 05:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-20 05:00:00,VR2AR-549340,Temperature,11.0,°C
2021-11-20 05:00:00,VR2AR-549340,Average noise,238.4,mV
2021-11-20 06:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 06:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 06:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 06:00:00,VR2AR-549340,Tilt angle,13,°
2021-11-20 06:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-20 06:00:00,VR2AR-549340,Temperature,10.9,°C
2021-11-20 06:00:00,VR2AR-549340,Average noise,203.1,mV
2021-11-20 07:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 07:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 07:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 07:00:00,VR2AR-549340,Tilt angle,11,°
2021-11-20 07:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-20 07:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-20 07:00:00,VR2AR-549340,Average noise,201.6,mV
2021-11-20 08:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 08:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 08:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 08:00:00,VR2AR-549340,Tilt angle,5,°
2021-11-20 08:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-20 08:00:00,VR2AR-549340,Temperature,10.9,°C
2021-11-20 08:00:00,VR2AR-549340,Average noise,207.4,mV
2021-11-20 09:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 09:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 09:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 09:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-20 09:00:00,VR2AR-549340,Seawater depth,6,m
2021-11-20 09:00:00,VR2AR-549340,Temperature,10.9,°C
2021-11-20 09:00:00,VR2AR-549340,Average noise,214.5,mV
2021-11-20 10:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 10:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 10:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 10:00:00,VR2AR-549340,Tilt angle,8,°
2021-11-20 10:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-20 10:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-20 10:00:00,VR2AR-549340,Average noise,214.0,mV
2021-11-20 11:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 11:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 11:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 11:00:00,VR2AR-549340,Tilt angle,9,°
2021-11-20 11:00:00,VR2AR-549340,Seawater depth,7,m
2021-11-20 11:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-20 11:00:00,VR2AR-549340,Average noise,191.1,mV
2021-11-20 12:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 12:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 12:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 12:00:00,VR2AR-549340,Tilt angle,7,°
2021-11-20 12:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 12:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-20 12:00:00,VR2AR-549340,Average noise,208.0,mV
2021-11-20 13:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 13:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 13:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 13:00:00,VR2AR-549340,Tilt angle,5,°
2021-11-20 13:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 13:00:00,VR2AR-549340,Temperature,10.6,°C
2021-11-20 13:00:00,VR2AR-549340,Average noise,211.9,mV
2021-11-20 14:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 14:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 14:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 14:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-20 14:00:00,VR2AR-549340,Seawater depth,9,m
2021-11-20 14:00:00,VR2AR-549340,Temperature,10.7,°C
2021-11-20 14:00:00,VR2AR-549340,Average noise,239.4,mV
2021-11-20 15:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 15:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 15:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 15:00:00,VR2AR-549340,Tilt angle,5,°
2021-11-20 15:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 15:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-20 15:00:00,VR2AR-549340,Average noise,217.4,mV
2021-11-20 16:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 16:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
2021-11-20 16:00:00,VR2AR-549340,Hourly Detections on 69 kHz,0,
2021-11-20 16:00:00,VR2AR-549340,Tilt angle,6,°
2021-11-20 16:00:00,VR2AR-549340,Seawater depth,8,m
2021-11-20 16:00:00,VR2AR-549340,Temperature,10.8,°C
2021-11-20 16:00:00,VR2AR-549340,Average noise,197.8,mV
2021-11-20 17:00:00,VR2AR-549340,Battery,3.5,V
2021-11-20 17:00:00,VR2AR-549340,Hourly Pings on 69 kHz,0,
